booking_id,client_id,subproduct,booking_date,trip_date,amount_rub,status,city_from,city_to
961,39,train,2025-06-18,2025-06-25,3320.21,cancelled,Новосибирск,Казань
962,10,taxi,2025-10-03,2025-10-24,417.23,confirmed,Екатеринбург,Сочи
963,46,avia,2025-06-27,2025-07-13,107334.9,confirmed,Новосибирск,Уфа
964,39,train,2025-03-09,2025-03-13,7734.64,confirmed,Уфа,Сочи
965,13,avia,2025-08-05,2025-08-19,44275.48,confirmed,Москва,Казань
966,27,train,2025-04-03,2025-04-08,15920.73,confirmed,Санкт-Петербург,Сочи
967,33,hotel,2025-04-12,2025-04-26,135052.64,confirmed,Москва,Санкт-Петербург
968,37,hotel,2025-06-15,2025-06-23,5411.64,confirmed,Казань,Москва
969,20,train,2025-07-23,2025-07-30,2987.96,confirmed,Сочи,Уфа
970,27,taxi,2025-07-03,2025-07-05,3593.31,confirmed,Уфа,Санкт-Петербург
971,19,avia,2025-06-12,2025-06-19,141744.82,confirmed,Казань,Санкт-Петербург
972,12,train,2025-10-12,2025-10-30,2186.57,confirmed,Новосибирск,Санкт-Петербург
973,48,avia,2025-05-20,2025-05-23,94676.7,confirmed,Казань,Уфа
974,29,taxi,2025-01-12,2025-01-14,2808.34,confirmed,Екатеринбург,Новосибирск
975,44,taxi,2025-01-07,2025-01-14,960.9,confirmed,Уфа,Сочи
976,48,avia,2025-05-25,2025-05-30,77217.94,confirmed,Санкт-Петербург,Новосибирск
977,20,avia,2025-10-24,2025-11-04,85009.41,confirmed,Новосибирск,Сочи
978,9,hotel,2025-08-10,2025-08-28,9127.33,confirmed,Казань,Уфа
979,45,train,2025-01-26,2025-02-08,18850.98,confirmed,Екатеринбург,Уфа
980,39,avia,2025-06-22,2025-07-08,59662.25,confirmed,Новосибирск,Екатеринбург
981,34,hotel,2025-01-25,2025-02-13,53524.35,confirmed,Москва,Сочи
982,33,taxi,2025-01-11,2025-01-14,1619.6,confirmed,Екатеринбург,Сочи
983,21,avia,2025-08-09,2025-08-10,109401.19,confirmed,Москва,Сочи
984,36,hotel,2025-02-16,2025-02-26,19799.42,confirmed,Санкт-Петербург,Екатеринбург
985,19,train,2025-02-18,2025-03-04,36512.8,confirmed,Новосибирск,Казань
986,6,train,2025-05-27,2025-06-17,5398.44,confirmed,Санкт-Петербург,Казань
987,10,train,2025-07-17,2025-08-01,12574.29,confirmed,Екатеринбург,Сочи
988,23,hotel,2025-05-18,2025-06-02,120248.79,confirmed,Казань,Уфа
989,28,train,2025-01-17,2025-01-21,6824.21,confirmed,Новосибирск,Санкт-Петербург
990,15,avia,2025-06-07,2025-06-13,29388.35,confirmed,Уфа,Москва
991,36,avia,2025-03-01,2025-03-17,24457.39,confirmed,Санкт-Петербург,Сочи
992,49,hotel,2025-03-05,2025-03-23,54288.85,confirmed,Казань,Сочи
993,28,hotel,2025-03-16,2025-03-26,24417.63,confirmed,Санкт-Петербург,Уфа
994,43,train,2025-06-01,2025-06-09,4439.64,confirmed,Казань,Екатеринбург
995,29,hotel,2025-06-21,2025-07-05,14193.87,confirmed,Сочи,Новосибирск
996,1,hotel,2025-03-18,2025-03-24,63140.65,confirmed,Новосибирск,Сочи
997,47,hotel,2025-03-06,2025-03-13,52201.73,confirmed,Санкт-Петербург,Казань
998,27,train,2025-04-23,2025-04-25,37224.86,confirmed,Сочи,Уфа
999,43,avia,2025-04-22,2025-05-05,82852.31,confirmed,Уфа,Екатеринбург
1000,42,taxi,2025-06-03,2025-06-22,3696.64,confirmed,Москва,Казань
1001,19,avia,2025-07-11,2025-07-23,73238.66,confirmed,Санкт-Петербург,Екатеринбург
1002,27,avia,2025-05-17,2025-05-30,126383.72,confirmed,Казань,Сочи
1003,4,train,2025-03-03,2025-03-23,16415.31,confirmed,Новосибирск,Санкт-Петербург
1004,27,avia,2025-01-17,2025-02-06,112486.0,confirmed,Казань,Новосибирск
1005,23,hotel,2025-06-15,2025-07-05,59716.7,confirmed,Сочи,Москва
1006,33,avia,2025-06-07,2025-06-27,216393.21,confirmed,Екатеринбург,Москва
1007,29,hotel,2025-03-25,2025-04-01,76201.41,confirmed,Сочи,Новосибирск
1008,6,hotel,2025-08-24,2025-09-10,41215.99,confirmed,Москва,Екатеринбург
1009,33,train,2025-01-19,2025-01-21,32369.39,confirmed,Екатеринбург,Новосибирск
1010,37,hotel,2025-06-14,2025-06-26,59814.91,confirmed,Казань,Москва
1011,24,train,2025-06-14,2025-06-25,15966.56,cancelled,Уфа,Санкт-Петербург
1012,23,avia,2025-09-23,2025-10-13,182868.14,confirmed,Москва,Сочи
1013,1,avia,2025-07-05,2025-07-10,119898.23,confirmed,Новосибирск,Сочи
1014,19,hotel,2025-05-16,2025-06-03,138897.6,cancelled,Екатеринбург,Казань
1015,1,avia,2025-08-11,2025-08-26,88762.01,confirmed,Уфа,Сочи
1016,27,hotel,2025-12-25,2025-12-26,122803.19,confirmed,Новосибирск,Санкт-Петербург
1017,47,train,2025-01-20,2025-02-02,5467.18,confirmed,Казань,Новосибирск
1018,49,train,2025-04-01,2025-04-13,15534.57,confirmed,Уфа,Санкт-Петербург
1019,1,train,2025-07-13,2025-07-31,9119.51,confirmed,Уфа,Новосибирск
1020,34,avia,2025-01-12,2025-01-20,41921.53,confirmed,Казань,Новосибирск
1021,33,hotel,2025-04-03,2025-04-17,29230.64,confirmed,Санкт-Петербург,Екатеринбург
1022,48,hotel,2025-06-13,2025-07-04,33383.66,confirmed,Уфа,Сочи
1023,23,hotel,2025-02-08,2025-02-16,51974.18,confirmed,Сочи,Москва
1024,11,hotel,2025-05-15,2025-06-04,41394.57,confirmed,Новосибирск,Сочи
1025,29,hotel,2025-05-19,2025-06-06,35174.01,confirmed,Уфа,Казань
1026,7,train,2025-12-20,2025-12-30,14432.71,confirmed,Санкт-Петербург,Екатеринбург
1027,21,avia,2025-09-04,2025-09-15,94360.73,confirmed,Москва,Казань
1028,21,train,2025-06-08,2025-06-13,16351.36,cancelled,Екатеринбург,Санкт-Петербург
1029,48,hotel,2025-05-03,2025-05-10,29848.15,cancelled,Санкт-Петербург,Новосибирск
1030,10,hotel,2025-06-13,2025-06-21,31823.55,confirmed,Сочи,Москва
1031,1,avia,2025-10-19,2025-10-28,39382.85,cancelled,Казань,Новосибирск
1032,12,avia,2025-02-19,2025-02-27,44495.48,confirmed,Казань,Москва
1033,25,train,2025-07-22,2025-08-12,2378.17,confirmed,Санкт-Петербург,Казань
1034,1,hotel,2025-10-03,2025-10-20,57584.43,confirmed,Санкт-Петербург,Уфа
1035,27,train,2025-10-04,2025-10-05,9411.3,confirmed,Москва,Екатеринбург
1036,10,hotel,2025-09-11,2025-09-23,4614.58,confirmed,Казань,Екатеринбург
1037,46,avia,2025-05-02,2025-05-14,61740.14,confirmed,Уфа,Новосибирск
1038,27,train,2025-09-20,2025-09-24,5481.24,confirmed,Сочи,Москва
1039,23,avia,2025-06-23,2025-06-28,30842.11,confirmed,Сочи,Казань
1040,36,avia,2025-03-04,2025-03-14,88581.09,cancelled,Уфа,Новосибирск
1041,33,avia,2025-06-05,2025-06-22,81399.08,confirmed,Казань,Новосибирск
1042,27,hotel,2025-07-28,2025-08-15,28670.79,confirmed,Сочи,Казань
1043,6,taxi,2025-06-26,2025-07-07,2690.67,confirmed,Сочи,Екатеринбург
1044,8,avia,2025-06-12,2025-06-24,20026.45,confirmed,Казань,Новосибирск
1045,6,avia,2025-12-17,2026-01-03,37839.63,cancelled,Екатеринбург,Новосибирск
1046,39,train,2025-03-12,2025-03-30,8962.46,confirmed,Москва,Новосибирск
1047,45,hotel,2025-03-24,2025-03-27,6779.34,confirmed,Уфа,Новосибирск
1048,11,hotel,2025-09-22,2025-10-04,37922.64,confirmed,Сочи,Уфа
1049,19,taxi,2025-04-13,2025-04-30,1467.19,confirmed,Новосибирск,Москва
1050,46,avia,2025-06-22,2025-06-28,117384.78,confirmed,Москва,Новосибирск
1051,47,hotel,2025-02-25,2025-03-04,54181.87,confirmed,Екатеринбург,Москва
1052,18,train,2025-04-13,2025-04-24,11631.42,confirmed,Москва,Казань
1053,16,hotel,2025-04-18,2025-05-08,59696.77,confirmed,Сочи,Москва
1054,37,train,2025-02-19,2025-03-03,17831.48,confirmed,Екатеринбург,Казань
1055,23,avia,2025-05-09,2025-05-16,26579.39,confirmed,Казань,Санкт-Петербург
1056,46,avia,2025-01-06,2025-01-27,82167.55,confirmed,Уфа,Сочи
1057,49,hotel,2025-06-14,2025-06-30,28779.01,confirmed,Сочи,Казань
1058,27,taxi,2025-08-23,2025-08-25,1991.4,confirmed,Москва,Санкт-Петербург
1059,41,avia,2025-05-11,2025-05-21,17618.31,confirmed,Екатеринбург,Новосибирск
1060,16,avia,2025-01-04,2025-01-18,18134.8,confirmed,Сочи,Санкт-Петербург
1061,19,avia,2025-01-14,2025-01-24,183337.31,confirmed,Санкт-Петербург,Новосибирск
1062,9,taxi,2025-06-06,2025-06-21,1610.86,confirmed,Сочи,Уфа
1063,21,avia,2025-07-16,2025-07-20,64341.89,confirmed,Уфа,Екатеринбург
1064,19,avia,2025-01-23,2025-01-27,116594.01,confirmed,Сочи,Новосибирск
1065,1,train,2025-04-23,2025-05-03,15969.51,confirmed,Новосибирск,Москва
1066,25,hotel,2025-07-22,2025-08-10,59886.26,confirmed,Уфа,Новосибирск
1067,23,hotel,2025-08-26,2025-08-29,133467.0,confirmed,Екатеринбург,Санкт-Петербург
1068,10,hotel,2025-07-22,2025-08-04,25659.73,confirmed,Санкт-Петербург,Москва
1069,23,train,2025-03-10,2025-03-11,8642.12,confirmed,Сочи,Санкт-Петербург
1070,23,avia,2025-02-15,2025-03-02,175869.61,confirmed,Казань,Сочи
1071,47,hotel,2025-02-21,2025-03-14,40247.85,confirmed,Казань,Москва
1072,33,avia,2025-03-21,2025-03-29,132614.55,confirmed,Екатеринбург,Сочи
1073,19,hotel,2025-03-16,2025-04-06,58860.8,confirmed,Сочи,Санкт-Петербург
1074,27,hotel,2025-02-28,2025-03-07,36808.97,confirmed,Сочи,Уфа
1075,26,hotel,2025-02-17,2025-02-18,40709.96,confirmed,Санкт-Петербург,Новосибирск
1076,11,avia,2025-02-28,2025-03-11,63525.43,confirmed,Сочи,Санкт-Петербург
1077,16,taxi,2025-12-05,2025-12-21,1821.75,confirmed,Казань,Уфа
1078,6,avia,2025-10-28,2025-10-31,49579.56,confirmed,Новосибирск,Уфа
1079,19,train,2025-07-24,2025-08-04,16126.41,confirmed,Новосибирск,Москва
1080,29,hotel,2025-11-25,2025-12-15,31589.42,cancelled,Сочи,Уфа
1081,23,avia,2025-05-18,2025-05-24,44905.45,confirmed,Екатеринбург,Санкт-Петербург
1082,23,avia,2025-07-10,2025-07-24,182409.35,confirmed,Санкт-Петербург,Казань
1083,23,train,2025-09-25,2025-10-14,32742.3,confirmed,Уфа,Санкт-Петербург
1084,21,hotel,2025-09-24,2025-10-04,64727.81,confirmed,Санкт-Петербург,Екатеринбург
1085,27,hotel,2025-06-10,2025-06-20,124225.32,confirmed,Москва,Сочи
1086,8,avia,2025-05-03,2025-05-14,46385.72,confirmed,Екатеринбург,Санкт-Петербург
1087,10,avia,2025-02-18,2025-02-21,101253.57,confirmed,Москва,Екатеринбург
1088,24,hotel,2025-03-14,2025-03-26,52954.23,cancelled,Новосибирск,Санкт-Петербург
1089,34,taxi,2025-08-21,2025-08-29,496.61,confirmed,Казань,Санкт-Петербург
1090,37,avia,2025-02-01,2025-02-20,88564.53,confirmed,Казань,Новосибирск
1091,48,avia,2025-03-13,2025-03-24,70044.67,cancelled,Екатеринбург,Новосибирск
1092,10,hotel,2025-11-16,2025-11-25,10132.98,cancelled,Новосибирск,Сочи
1093,8,avia,2025-12-09,2025-12-14,81736.37,confirmed,Сочи,Санкт-Петербург
1094,17,train,2025-04-06,2025-04-25,2230.4,confirmed,Санкт-Петербург,Москва
1095,27,avia,2025-07-23,2025-08-04,108055.73,confirmed,Москва,Сочи
1096,49,hotel,2025-03-22,2025-03-30,12759.47,confirmed,Москва,Сочи
1097,23,train,2025-06-07,2025-06-20,6783.1,confirmed,Москва,Новосибирск
1098,27,hotel,2025-12-10,2025-12-17,86129.48,confirmed,Уфа,Сочи
1099,47,taxi,2025-05-03,2025-05-14,450.86,confirmed,Сочи,Казань
1100,27,avia,2025-07-25,2025-08-10,23826.13,confirmed,Новосибирск,Санкт-Петербург
1101,19,avia,2025-02-02,2025-02-13,187514.05,confirmed,Уфа,Москва
1102,33,avia,2025-03-23,2025-03-28,25401.11,cancelled,Казань,Москва
1103,26,train,2025-08-28,2025-09-17,6496.2,confirmed,Новосибирск,Казань
1104,23,hotel,2025-07-02,2025-07-18,43554.28,confirmed,Сочи,Москва
1105,1,taxi,2025-06-18,2025-06-26,793.35,confirmed,Новосибирск,Сочи
1106,15,train,2025-06-11,2025-06-16,17239.75,cancelled,Казань,Новосибирск
1107,29,hotel,2025-08-12,2025-08-13,10794.43,confirmed,Сочи,Новосибирск
1108,50,taxi,2025-03-04,2025-03-18,339.1,confirmed,Казань,Новосибирск
1109,42,hotel,2025-06-02,2025-06-14,53973.11,confirmed,Сочи,Санкт-Петербург
1110,11,avia,2025-06-28,2025-07-09,43310.53,cancelled,Сочи,Новосибирск
1111,27,hotel,2025-02-26,2025-03-13,94530.26,confirmed,Москва,Уфа
1112,49,hotel,2025-04-13,2025-04-20,7524.48,confirmed,Сочи,Санкт-Петербург
1113,19,avia,2025-04-13,2025-04-30,163063.46,confirmed,Екатеринбург,Сочи
1114,17,hotel,2025-03-11,2025-03-31,78604.07,confirmed,Сочи,Казань
1115,33,avia,2025-03-22,2025-04-01,78836.14,confirmed,Казань,Новосибирск
1116,21,hotel,2025-06-07,2025-06-18,67588.86,confirmed,Екатеринбург,Уфа
1117,47,avia,2025-04-25,2025-05-13,56887.1,confirmed,Санкт-Петербург,Москва
1118,37,avia,2025-06-03,2025-06-21,109146.81,cancelled,Новосибирск,Казань
1119,6,avia,2025-09-15,2025-10-04,88895.62,confirmed,Сочи,Казань
1120,9,avia,2025-03-17,2025-03-30,11714.87,confirmed,Казань,Новосибирск
1121,48,hotel,2025-02-21,2025-03-04,67463.99,confirmed,Казань,Сочи
1122,29,hotel,2025-12-28,2026-01-12,39813.68,confirmed,Сочи,Новосибирск
1123,25,avia,2025-02-11,2025-02-19,37052.74,confirmed,Сочи,Новосибирск
1124,34,avia,2025-02-07,2025-02-08,36428.58,confirmed,Санкт-Петербург,Екатеринбург
1125,29,hotel,2025-07-15,2025-07-26,79442.61,confirmed,Екатеринбург,Уфа
1126,26,hotel,2025-02-18,2025-02-19,9650.66,confirmed,Екатеринбург,Новосибирск
1127,17,hotel,2025-10-01,2025-10-17,21745.28,confirmed,Уфа,Новосибирск
1128,1,hotel,2025-02-01,2025-02-20,42401.39,confirmed,Москва,Екатеринбург
1129,11,avia,2025-08-06,2025-08-27,40437.76,confirmed,Санкт-Петербург,Новосибирск
1130,45,hotel,2025-02-21,2025-03-01,61446.95,confirmed,Новосибирск,Казань
1131,33,hotel,2025-08-09,2025-08-14,120163.54,confirmed,Санкт-Петербург,Казань
1132,15,hotel,2025-06-18,2025-07-06,26665.54,confirmed,Москва,Новосибирск
1133,34,hotel,2025-12-26,2025-12-30,5510.83,cancelled,Москва,Новосибирск
1134,27,avia,2025-02-19,2025-03-06,82452.32,confirmed,Сочи,Новосибирск
1135,23,train,2025-08-01,2025-08-05,24088.32,cancelled,Новосибирск,Уфа
1136,37,avia,2025-06-18,2025-07-03,93766.48,confirmed,Казань,Санкт-Петербург
1137,23,avia,2025-05-15,2025-05-21,52961.93,confirmed,Санкт-Петербург,Казань
1138,29,avia,2025-03-05,2025-03-23,67676.87,confirmed,Казань,Санкт-Петербург
1139,23,hotel,2025-10-23,2025-10-28,24160.72,cancelled,Новосибирск,Санкт-Петербург
1140,14,train,2025-06-15,2025-06-24,4188.72,confirmed,Казань,Уфа
1141,47,train,2025-02-13,2025-02-17,19108.12,confirmed,Уфа,Казань
1142,46,train,2025-06-09,2025-06-21,10047.55,cancelled,Санкт-Петербург,Екатеринбург
1143,19,train,2025-04-15,2025-04-27,25238.6,confirmed,Санкт-Петербург,Казань
1144,3,train,2025-05-22,2025-05-26,6941.76,confirmed,Казань,Уфа
1145,3,avia,2025-09-19,2025-09-29,46433.23,confirmed,Екатеринбург,Казань
1146,37,avia,2025-04-07,2025-04-14,65584.53,confirmed,Новосибирск,Сочи
1147,23,avia,2025-02-18,2025-03-11,129457.71,confirmed,Екатеринбург,Москва
1148,17,hotel,2025-04-18,2025-05-07,56363.29,confirmed,Сочи,Москва
1149,21,hotel,2025-08-13,2025-08-29,46529.28,confirmed,Казань,Новосибирск
1150,8,hotel,2025-01-17,2025-02-05,15657.43,confirmed,Новосибирск,Казань
1151,47,hotel,2025-01-13,2025-01-23,76430.57,confirmed,Уфа,Москва
1152,34,hotel,2025-04-15,2025-04-21,42203.99,confirmed,Казань,Екатеринбург
1153,10,hotel,2025-01-01,2025-01-15,54529.99,confirmed,Санкт-Петербург,Москва
1154,17,hotel,2025-06-21,2025-07-08,18882.62,confirmed,Казань,Санкт-Петербург
1155,23,avia,2025-11-06,2025-11-09,60812.71,confirmed,Уфа,Екатеринбург
1156,19,avia,2025-09-05,2025-09-10,117550.2,confirmed,Новосибирск,Екатеринбург
1157,35,avia,2025-03-18,2025-03-27,28790.02,confirmed,Уфа,Казань
1158,10,train,2025-06-25,2025-06-28,15025.29,cancelled,Санкт-Петербург,Сочи
1159,33,hotel,2025-10-27,2025-11-08,145044.91,confirmed,Москва,Сочи
1160,49,avia,2025-06-13,2025-06-17,63049.39,confirmed,Сочи,Уфа
1161,48,taxi,2025-06-28,2025-07-06,2618.05,confirmed,Екатеринбург,Новосибирск
1162,33,hotel,2025-08-17,2025-09-01,132263.95,confirmed,Новосибирск,Уфа
1163,49,hotel,2025-05-09,2025-05-18,49145.81,confirmed,Сочи,Санкт-Петербург
1164,27,avia,2025-06-03,2025-06-24,180490.73,confirmed,Новосибирск,Санкт-Петербург
1165,29,taxi,2025-09-10,2025-09-16,1548.42,confirmed,Казань,Новосибирск
1166,44,train,2025-06-01,2025-06-21,12292.91,confirmed,Уфа,Санкт-Петербург
1167,48,taxi,2025-05-20,2025-06-01,3126.71,confirmed,Сочи,Казань
1168,10,taxi,2025-04-24,2025-04-26,3564.31,confirmed,Москва,Новосибирск
1169,49,hotel,2025-02-23,2025-03-03,32953.29,confirmed,Москва,Новосибирск
1170,39,hotel,2025-03-14,2025-03-18,57509.99,confirmed,Казань,Уфа
1171,21,avia,2025-06-12,2025-06-28,30808.02,confirmed,Новосибирск,Сочи
1172,18,train,2025-08-22,2025-09-04,8318.26,confirmed,Екатеринбург,Санкт-Петербург
1173,19,hotel,2025-07-19,2025-08-07,12877.42,confirmed,Санкт-Петербург,Екатеринбург
1174,20,hotel,2025-03-19,2025-04-06,26572.88,confirmed,Санкт-Петербург,Новосибирск
1175,24,hotel,2025-05-27,2025-06-04,51986.75,confirmed,Екатеринбург,Уфа
1176,19,train,2025-04-18,2025-05-05,26388.0,confirmed,Санкт-Петербург,Уфа
1177,23,hotel,2025-09-16,2025-10-03,135048.78,confirmed,Новосибирск,Сочи
1178,23,hotel,2025-07-26,2025-08-06,50181.73,cancelled,Санкт-Петербург,Новосибирск
1179,37,hotel,2025-02-02,2025-02-16,17521.46,confirmed,Новосибирск,Сочи
1180,30,avia,2025-01-19,2025-01-26,15201.32,confirmed,Уфа,Москва
1181,45,avia,2025-02-02,2025-02-17,34003.61,confirmed,Новосибирск,Москва
1182,15,taxi,2025-04-24,2025-05-10,374.86,confirmed,Казань,Екатеринбург
1183,45,train,2025-05-05,2025-05-20,2549.98,confirmed,Санкт-Петербург,Уфа
1184,1,avia,2025-06-11,2025-06-29,18348.1,confirmed,Екатеринбург,Сочи
1185,37,avia,2025-02-11,2025-02-15,62286.86,cancelled,Екатеринбург,Казань
1186,37,train,2025-04-02,2025-04-15,18164.68,confirmed,Екатеринбург,Сочи
1187,45,avia,2025-06-26,2025-06-28,71234.52,confirmed,Уфа,Сочи
1188,29,train,2025-06-23,2025-06-26,22079.09,confirmed,Казань,Уфа
1189,29,avia,2025-01-08,2025-01-21,90180.58,cancelled,Сочи,Уфа
1190,47,avia,2025-02-28,2025-03-16,103717.03,cancelled,Уфа,Санкт-Петербург
1191,37,hotel,2025-02-17,2025-02-27,43997.24,confirmed,Новосибирск,Казань
1192,27,hotel,2025-06-24,2025-07-14,27239.43,confirmed,Уфа,Екатеринбург
1193,19,hotel,2025-03-01,2025-03-06,83733.33,confirmed,Москва,Екатеринбург
1194,14,avia,2025-10-11,2025-10-22,38018.57,cancelled,Санкт-Петербург,Сочи
1195,49,train,2025-06-03,2025-06-14,16140.59,confirmed,Новосибирск,Екатеринбург
1196,21,avia,2025-08-23,2025-09-12,75737.94,cancelled,Сочи,Новосибирск
1197,4,avia,2025-03-05,2025-03-14,78399.87,confirmed,Екатеринбург,Сочи
1198,45,taxi,2025-02-24,2025-03-12,3822.57,cancelled,Уфа,Сочи
1199,2,hotel,2025-06-20,2025-07-06,16194.15,confirmed,Сочи,Екатеринбург
1200,26,train,2025-03-10,2025-03-26,13642.17,cancelled,Сочи,Новосибирск
1201,27,avia,2025-03-20,2025-04-03,206720.78,confirmed,Новосибирск,Москва
1202,27,avia,2025-09-19,2025-09-27,174239.95,confirmed,Москва,Екатеринбург
1203,21,hotel,2025-06-28,2025-07-09,50096.39,confirmed,Санкт-Петербург,Сочи
1204,19,hotel,2025-05-25,2025-05-29,18684.48,cancelled,Екатеринбург,Сочи
1205,5,avia,2025-04-19,2025-05-02,40452.87,confirmed,Казань,Санкт-Петербург
1206,23,train,2025-02-25,2025-03-13,5503.82,confirmed,Уфа,Сочи
1207,37,avia,2025-06-21,2025-07-07,65357.17,confirmed,Новосибирск,Уфа
1208,30,hotel,2025-02-04,2025-02-21,58077.74,confirmed,Сочи,Москва
1209,21,avia,2025-11-08,2025-11-15,65811.74,confirmed,Москва,Сочи
1210,4,avia,2025-11-15,2025-11-21,114913.08,confirmed,Уфа,Москва
1211,21,avia,2025-06-13,2025-06-27,87253.57,confirmed,Санкт-Петербург,Сочи
1212,19,hotel,2025-10-16,2025-11-03,56988.68,confirmed,Уфа,Санкт-Петербург
1213,33,hotel,2025-06-28,2025-06-30,29094.14,confirmed,Сочи,Москва
1214,45,hotel,2025-05-03,2025-05-14,20673.05,confirmed,Новосибирск,Уфа
1215,50,taxi,2025-06-13,2025-06-15,621.27,confirmed,Москва,Санкт-Петербург
1216,4,avia,2025-05-23,2025-06-05,108982.66,confirmed,Уфа,Новосибирск
1217,23,hotel,2025-05-15,2025-06-05,34441.14,confirmed,Уфа,Санкт-Петербург
1218,10,train,2025-02-15,2025-02-25,11246.42,confirmed,Сочи,Санкт-Петербург
1219,49,avia,2025-03-13,2025-04-03,13410.56,confirmed,Екатеринбург,Москва
1220,37,avia,2025-03-17,2025-03-22,83825.9,confirmed,Санкт-Петербург,Новосибирск
1221,21,hotel,2025-05-21,2025-05-23,69399.28,cancelled,Уфа,Сочи
1222,24,hotel,2025-04-28,2025-05-04,38226.23,confirmed,Санкт-Петербург,Москва
1223,33,hotel,2025-08-20,2025-08-24,145487.05,confirmed,Уфа,Санкт-Петербург
1224,23,hotel,2025-09-01,2025-09-17,8529.42,cancelled,Сочи,Уфа
1225,26,avia,2025-01-13,2025-01-29,67418.36,cancelled,Уфа,Екатеринбург
1226,40,train,2025-01-06,2025-01-13,9581.89,confirmed,Санкт-Петербург,Новосибирск
1227,23,hotel,2025-07-22,2025-07-25,63760.63,confirmed,Москва,Уфа
1228,15,avia,2025-09-22,2025-10-10,65814.4,cancelled,Казань,Сочи
1229,1,avia,2025-11-09,2025-11-15,124111.61,confirmed,Новосибирск,Екатеринбург
1230,10,avia,2025-06-27,2025-07-05,86348.99,confirmed,Казань,Новосибирск
1231,17,train,2025-10-28,2025-11-13,3829.39,confirmed,Санкт-Петербург,Екатеринбург
1232,23,hotel,2025-03-06,2025-03-27,51295.57,confirmed,Екатеринбург,Сочи
1233,19,avia,2025-10-11,2025-10-25,137185.7,confirmed,Москва,Санкт-Петербург
1234,50,taxi,2025-06-12,2025-06-30,3331.64,confirmed,Казань,Уфа
1235,29,hotel,2025-10-07,2025-10-28,62131.41,confirmed,Сочи,Санкт-Петербург
1236,45,avia,2025-04-27,2025-05-07,27325.68,confirmed,Уфа,Сочи
1237,47,hotel,2025-01-08,2025-01-16,22221.45,confirmed,Санкт-Петербург,Казань
1238,37,avia,2025-05-16,2025-06-01,37780.17,confirmed,Сочи,Санкт-Петербург
1239,15,hotel,2025-03-27,2025-04-17,51684.8,confirmed,Сочи,Москва
1240,1,avia,2025-05-17,2025-05-30,108052.3,confirmed,Москва,Санкт-Петербург
1241,14,hotel,2025-04-15,2025-04-20,53610.29,confirmed,Казань,Новосибирск
1242,26,hotel,2025-04-02,2025-04-19,35854.99,confirmed,Казань,Уфа
1243,19,taxi,2025-06-08,2025-06-09,2855.78,confirmed,Санкт-Петербург,Екатеринбург
1244,48,hotel,2025-02-05,2025-02-21,56248.55,confirmed,Уфа,Новосибирск
1245,45,avia,2025-04-11,2025-04-18,92026.12,confirmed,Сочи,Москва
1246,19,hotel,2025-06-23,2025-06-29,123469.07,confirmed,Сочи,Москва
1247,21,train,2025-03-26,2025-04-09,22741.76,confirmed,Екатеринбург,Сочи
1248,21,train,2025-10-25,2025-11-08,7596.59,confirmed,Сочи,Санкт-Петербург
1249,23,hotel,2025-07-25,2025-08-01,55227.48,confirmed,Сочи,Екатеринбург
1250,31,avia,2025-03-12,2025-03-27,30617.48,confirmed,Сочи,Санкт-Петербург
1251,9,avia,2025-07-16,2025-07-17,63252.12,cancelled,Новосибирск,Казань
1252,19,avia,2025-10-24,2025-10-29,21997.17,confirmed,Санкт-Петербург,Уфа
1253,33,avia,2025-01-02,2025-01-06,41026.05,confirmed,Екатеринбург,Санкт-Петербург
1254,37,hotel,2025-06-25,2025-07-12,59881.94,confirmed,Новосибирск,Казань
1255,4,avia,2025-07-13,2025-07-27,29270.58,confirmed,Казань,Сочи
1256,14,taxi,2025-09-08,2025-09-20,3575.68,confirmed,Сочи,Уфа
1257,34,avia,2025-01-03,2025-01-08,84486.78,confirmed,Москва,Санкт-Петербург
1258,10,hotel,2025-06-08,2025-06-09,22994.6,confirmed,Казань,Екатеринбург
1259,27,train,2025-12-04,2025-12-06,14464.95,confirmed,Москва,Санкт-Петербург
1260,27,avia,2025-07-14,2025-07-29,214303.11,confirmed,Екатеринбург,Санкт-Петербург
1261,33,taxi,2025-11-14,2025-11-25,1034.84,cancelled,Екатеринбург,Новосибирск
1262,23,hotel,2025-01-14,2025-01-22,69380.44,confirmed,Новосибирск,Санкт-Петербург
1263,27,avia,2025-01-14,2025-02-01,21057.65,confirmed,Москва,Сочи
1264,17,avia,2025-10-05,2025-10-19,112962.95,confirmed,Уфа,Сочи
1265,34,avia,2025-02-24,2025-03-05,30834.14,confirmed,Сочи,Казань
1266,29,taxi,2025-11-11,2025-11-19,1700.21,confirmed,Казань,Екатеринбург
1267,31,taxi,2025-12-14,2025-12-31,2141.88,confirmed,Сочи,Новосибирск
1268,37,hotel,2025-06-25,2025-07-13,49772.39,confirmed,Казань,Екатеринбург
1269,27,hotel,2025-09-22,2025-10-04,123820.02,confirmed,Уфа,Сочи
1270,25,avia,2025-06-14,2025-06-21,89607.01,confirmed,Сочи,Санкт-Петербург
1271,34,hotel,2025-09-20,2025-10-08,39639.45,confirmed,Москва,Уфа
1272,34,avia,2025-06-02,2025-06-03,124899.42,confirmed,Новосибирск,Сочи
1273,36,train,2025-01-20,2025-01-24,10829.82,confirmed,Уфа,Москва
