year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance
2013,9,23,1344,-1,1529,9,MQ,N519MQ,3305,LGA,RDU,65,431
2013,9,23,1345,67,1449,55,EV,N744EV,5132,LGA,SYR,37,198
2013,9,23,1345,-5,1439,-14,B6,N283JB,1338,JFK,MVY,34,173
2013,9,23,1347,-8,1504,-16,WN,N483WN,491,LGA,MDW,107,725
2013,9,23,1348,1,1628,-3,UA,N840UA,431,EWR,DFW,192,1372
2013,9,23,1348,-7,1528,-7,MQ,N527MQ,3493,LGA,CLE,66,419
2013,9,23,1352,-3,1532,-30,US,N668AW,686,EWR,PHX,268,2133
2013,9,23,1353,1,1445,-8,EV,N14991,4201,EWR,MHT,38,209
2013,9,23,1353,-6,1453,-18,B6,N183JB,118,JFK,BOS,41,187
2013,9,23,1353,-7,1504,-3,US,N961UW,2150,LGA,BOS,35,184
2013,9,23,1353,-7,1502,-10,US,N712US,2183,LGA,DCA,37,214
2013,9,23,1353,-2,1500,-10,UA,N76526,1146,EWR,BOS,42,200
2013,9,23,1353,24,1815,1,UA,N68061,15,EWR,HNL,601,4963
2013,9,23,1355,10,1718,18,AA,N3EYAA,1073,LGA,MIA,143,1096
2013,9,23,1355,0,1557,7,MQ,N524MQ,3567,LGA,CLT,82,544
2013,9,23,1358,-1,1547,-18,B6,N206JB,1373,JFK,CHS,90,636
2013,9,23,1358,-1,1641,-22,B6,N633JB,213,JFK,LGB,327,2465
2013,9,23,1401,11,1626,-17,B6,N592JB,1783,JFK,MCO,127,944
2013,9,23,1408,23,1531,8,EV,N12922,4552,EWR,GSO,68,445
2013,9,23,1411,-4,1614,-17,DL,N318US,673,EWR,ATL,101,746
2013,9,23,1411,-4,1551,1,AA,N514AA,1170,LGA,STL,128,888
2013,9,23,1413,23,1534,3,EV,N717EV,5465,LGA,MSN,108,812
2013,9,23,1413,3,1638,3,FL,N906AT,350,LGA,ATL,104,762
2013,9,23,1413,-7,1537,-18,AA,N501AA,337,LGA,ORD,108,733
2013,9,23,1417,-3,1552,-1,FL,N937AT,721,LGA,CAK,61,397
2013,9,23,1421,30,1614,14,EV,N14920,4395,EWR,IND,101,645
2013,9,23,1421,22,1701,7,AA,N3GFAA,1151,LGA,DFW,184,1389
2013,9,23,1421,-4,1652,2,MQ,N521MQ,3669,LGA,ATL,108,762
2013,9,23,1422,-1,1645,-24,UA,N76504,1695,EWR,IAH,187,1400
2013,9,23,1423,-5,1532,-16,EV,N828AS,5712,JFK,IAD,48,228
2013,9,23,1423,23,1521,15,B6,N348JB,2480,EWR,BOS,42,200
2013,9,23,1424,40,1530,15,UA,N824UA,643,EWR,ORD,105,719
2013,9,23,1424,-1,1628,-33,UA,N483UA,833,EWR,LAS,277,2227
2013,9,23,1427,-2,1618,-11,EV,N11187,4687,EWR,CVG,88,569
2013,9,23,1427,-3,1603,-20,9E,N931XJ,3527,LGA,RDU,65,431
2013,9,23,1428,8,1552,10,EV,N13538,4171,EWR,MSN,115,799
2013,9,23,1429,-1,1612,-14,EV,N136EV,5044,EWR,MSP,139,1008
2013,9,23,1430,-6,1804,-31,B6,N588JB,703,JFK,SJU,194,1598
2013,9,23,1430,0,1729,-5,UA,N16234,1493,EWR,LAX,329,2454
2013,9,23,1431,-9,1716,-26,DL,N358NB,1902,LGA,PBI,135,1035
2013,9,23,1432,-8,1634,-6,DL,N320NB,1231,LGA,DTW,83,502
2013,9,23,1433,-6,1532,-35,9E,N8751D,3712,JFK,BWI,35,184
2013,9,23,1433,64,1721,56,UA,N818UA,330,EWR,PBI,144,1023
2013,9,23,1435,35,1706,36,DL,N680DA,2247,LGA,ATL,106,762
2013,9,23,1437,-1,1538,-12,EV,N13995,4372,EWR,DCA,36,199
2013,9,23,1437,5,1604,5,EV,N827AS,5713,LGA,IAD,51,229
2013,9,23,1440,40,1617,30,EV,N36915,4100,EWR,MEM,135,946
2013,9,23,1442,2,1651,9,DL,N914DL,1819,LGA,MSP,154,1020
2013,9,23,1442,-3,1604,-22,9E,N927XJ,3318,JFK,BUF,59,301
2013,9,23,1443,-7,1632,-20,US,N562UW,1995,LGA,CLT,80,544
2013,9,23,1444,-6,1637,-8,MQ,N9EAMQ,3588,LGA,MSP,149,1020
2013,9,23,1445,12,1613,6,UA,N812UA,667,EWR,CLE,67,404
2013,9,23,1446,-3,1721,-29,UA,N496UA,501,LGA,IAH,187,1416
2013,9,23,1447,-8,1627,-13,MQ,N813MQ,3359,JFK,RDU,73,427
2013,9,23,1448,19,1703,8,B6,N216JB,477,JFK,JAX,117,828
2013,9,23,1449,-6,1551,-43,9E,N904XJ,3393,JFK,DCA,43,213
2013,9,23,1449,-7,1558,-39,9E,N8775A,3868,JFK,ORF,48,290
2013,9,23,1449,-6,1630,0,MQ,N679MQ,3231,JFK,PIT,64,340
2013,9,23,1450,-9,1721,-13,DL,N926DL,2347,LGA,ATL,105,762
2013,9,23,1451,-9,1743,-21,DL,N337NB,1935,LGA,TPA,139,1010
2013,9,23,1451,-9,1655,-23,EV,N755EV,4978,LGA,CLT,85,544
2013,9,23,1452,-3,1551,-23,DL,N320US,1164,JFK,BOS,40,187
2013,9,23,1452,-3,1742,-16,DL,N913DL,2181,LGA,MCO,128,950
2013,9,23,1452,-3,1630,-15,MQ,N643MQ,2815,JFK,CLE,71,425
2013,9,23,1452,-7,1748,-26,AA,N3FFAA,2297,LGA,MIA,146,1096
2013,9,23,1452,-3,1722,-28,AA,N5FNAA,2285,JFK,MCO,128,944
2013,9,23,1452,-8,1603,-15,US,N741UW,2185,LGA,DCA,47,214
2013,9,23,1452,7,1738,-20,UA,N557UA,841,JFK,LAX,305,2475
2013,9,23,1453,3,1747,-8,UA,N445UA,799,EWR,FLL,150,1065
2013,9,23,1454,-1,1658,-20,B6,N193JB,575,JFK,MSY,157,1182
2013,9,23,1454,-6,1634,-23,US,N150UW,802,EWR,CLT,79,529
2013,9,23,1456,-3,1804,0,B6,N521JB,325,JFK,TPA,141,1005
2013,9,23,1456,-4,1606,-5,US,N948UW,2152,LGA,BOS,38,184
2013,9,23,1456,-3,1755,-12,UA,N32404,1183,EWR,RSW,153,1068
2013,9,23,1457,28,1759,29,B6,N636JB,301,JFK,FLL,151,1069
2013,9,23,1457,-3,1731,-27,B6,N506JB,573,EWR,TPA,132,997
2013,9,23,1457,-2,1745,-16,UA,N810UA,271,EWR,AUS,206,1504
2013,9,23,1458,-2,1643,12,UA,N471UA,635,EWR,ORD,106,719
2013,9,23,1458,-3,1629,-6,UA,N416UA,685,LGA,ORD,103,733
2013,9,23,1458,8,1756,12,UA,N39726,1200,EWR,SAN,328,2425
2013,9,23,1459,-1,1803,-16,DL,N1604R,161,JFK,SEA,328,2422
2013,9,23,1459,0,1631,9,B6,N190JB,1734,JFK,BTV,54,266
2013,9,23,1459,-6,1649,-6,MQ,N725MQ,3391,LGA,CMH,79,479
2013,9,23,1500,-5,1807,-23,AA,N5EWAA,145,JFK,MIA,143,1089
2013,9,23,1502,-8,1742,7,MQ,N696MQ,3202,JFK,IND,102,665
2013,9,23,1502,9,1733,-14,UA,N76254,1270,EWR,MCO,127,937
2013,9,23,1503,118,1639,121,EV,N600QX,5378,LGA,PIT,58,335
2013,9,23,1503,8,1756,6,MQ,N503MQ,3070,JFK,TPA,137,1005
2013,9,23,1503,-7,1902,-18,AA,N5EYAA,95,JFK,SJU,194,1598
2013,9,23,1503,-2,1754,1,UA,N594UA,350,EWR,TPA,143,997
2013,9,23,1503,-4,1711,-18,UA,N536UA,745,LGA,DEN,212,1620
2013,9,23,1503,10,1809,-2,UA,N77295,1205,EWR,SFO,339,2565
2013,9,23,1504,-11,1740,-30,AA,N469AA,320,EWR,DFW,186,1372
2013,9,23,1504,-6,1637,7,MQ,N526MQ,3433,JFK,DCA,47,213
2013,9,23,1510,15,1728,1,9E,N908XJ,3316,JFK,IND,98,665
2013,9,23,1512,27,1759,9,B6,N554JB,1171,LGA,FLL,138,1076
2013,9,23,1512,-8,1722,-18,MQ,N735MQ,3532,LGA,XNA,162,1147
2013,9,23,1514,-6,1817,-21,DL,N318NB,1982,LGA,MIA,149,1096
2013,9,23,1517,31,1646,19,EV,N11544,4596,EWR,STL,129,872
2013,9,23,1517,-3,1649,-16,AA,N4WPAA,341,LGA,ORD,106,733
2013,9,23,1523,-2,1850,10,AA,N332AA,133,JFK,LAX,325,2475
2013,9,23,1523,-7,1657,-18,WN,N916WN,1013,LGA,STL,129,888
2013,9,23,1523,3,1809,-5,UA,N14118,1600,EWR,LAX,319,2454
2013,9,23,1524,-6,1727,-27,EV,N719EV,5199,LGA,CHS,87,641
2013,9,23,1524,29,1707,37,9E,N8771A,3754,JFK,IAD,47,228
2013,9,23,1524,-6,1734,-21,9E,N600LR,3347,JFK,DTW,82,509
2013,9,23,1525,-5,1852,7,AA,N363AA,85,JFK,SFO,333,2586
2013,9,23,1526,-1,1649,-12,UA,N427UA,550,EWR,CLE,64,404
2013,9,23,1528,-2,1908,15,DL,N624AG,141,JFK,SFO,331,2586
2013,9,23,1530,0,1905,22,DL,N187DN,1163,JFK,LAX,319,2475
2013,9,23,1530,1,1832,-14,UA,N78448,1212,EWR,SFO,341,2565
2013,9,23,1530,0,1710,-11,UA,N814UA,207,LGA,CLE,67,419
2013,9,23,1531,38,1715,23,EV,N14573,4370,EWR,CHS,89,628
2013,9,23,1532,-7,1837,-7,B6,N768JB,83,JFK,MCO,130,944
2013,9,23,1532,2,1632,-13,WN,N379SW,1350,EWR,MDW,104,711
2013,9,23,1532,-3,1904,5,UA,N595UA,257,JFK,SFO,337,2586
2013,9,23,1533,-7,1638,-12,US,N958UW,834,LGA,PHL,34,96
2013,9,23,1534,-1,1829,13,DL,N379DA,1773,JFK,LAS,286,2248
2013,9,23,1534,5,1736,-6,EV,N15980,4684,EWR,SDF,99,642
2013,9,23,1535,25,1653,12,EV,N13968,4191,EWR,BNA,108,748
2013,9,23,1536,8,1736,-1,EV,N17159,4181,EWR,MCI,151,1092
2013,9,23,1536,19,1847,13,B6,N579JB,1729,JFK,RSW,150,1074
2013,9,23,1536,-7,1738,-7,US,N102UW,2088,LGA,CLT,81,544
2013,9,23,1536,16,1814,4,UA,N87527,1740,EWR,IAH,186,1400
2013,9,23,1538,39,1759,29,EV,N16178,4377,EWR,JAX,118,820
2013,9,23,1540,-5,1747,-23,DL,N334NB,1705,LGA,MSY,156,1183
2013,9,23,1540,-5,1937,-2,DL,N3772H,4,JFK,SJU,189,1598
2013,9,23,1540,0,1852,-3,DL,N3763D,2280,JFK,FLL,140,1069
2013,9,23,1542,-3,1712,-11,EV,N612QX,5293,LGA,ORF,48,296
2013,9,23,1542,37,1826,16,AA,N3DMAA,1155,LGA,DFW,189,1389
2013,9,23,1545,0,1901,6,DL,N3771K,31,JFK,SLC,257,1990
2013,9,23,1545,0,1854,36,DL,N380DA,843,JFK,ATL,104,760
2013,9,23,1547,138,1759,150,MQ,N724MQ,3340,LGA,DTW,76,502
2013,9,23,1548,-4,1727,-9,EV,N710EV,5091,LGA,PIT,60,335
2013,9,23,1548,-2,1755,-23,9E,N601LR,3488,LGA,MCI,152,1107
2013,9,23,1548,3,1708,3,AA,N3AJAA,256,JFK,BOS,35,187
2013,9,23,1548,-7,1750,-5,MQ,N6EAMQ,3199,LGA,CLT,80,544
2013,9,23,1549,-1,1737,7,MQ,N532MQ,3416,LGA,RDU,68,431
2013,9,23,1549,20,1742,-5,UA,N37464,1107,EWR,DEN,208,1605
2013,9,23,1550,-10,1853,-13,B6,N593JB,1117,LGA,TPA,137,1010
2013,9,23,1552,-8,1722,-17,UA,N854UA,454,LGA,ORD,107,733
2013,9,23,1553,-7,1703,-12,US,N952UW,2154,LGA,BOS,37,184
2013,9,23,1553,-7,1721,1,US,N769US,2187,LGA,DCA,42,214
2013,9,23,1554,-6,1729,-28,9E,N915XJ,3523,JFK,ORD,108,740
2013,9,23,1555,-5,1800,5,MQ,N618MQ,2793,JFK,CMH,74,483
2013,9,23,1556,-4,1821,-14,DL,N914DE,221,LGA,ATL,105,762
2013,9,23,1557,-8,1726,-29,AA,N488AA,343,LGA,ORD,106,733
2013,9,23,1557,-2,1832,-21,UA,N26210,1593,EWR,MCO,130,937
2013,9,23,1557,0,1725,-2,UA,N36469,1177,EWR,ORD,105,719
2013,9,23,1558,23,1758,8,WN,N779SW,1873,EWR,DEN,217,1605
2013,9,23,1601,-4,1905,-13,DL,N3736C,706,JFK,AUS,195,1521
2013,9,23,1601,53,1757,51,EV,N16961,4572,EWR,GSP,94,594
2013,9,23,1601,1,1926,21,AA,N3EEAA,1156,LGA,DFW,191,1389
2013,9,23,1602,2,1834,-13,B6,N527JB,543,EWR,PBI,137,1023
2013,9,23,1603,-5,1734,-18,B6,N292JB,1105,JFK,ORD,111,740
2013,9,23,1609,-5,1710,-24,UA,N436UA,568,EWR,BOS,38,200
2013,9,23,1611,21,1803,10,EV,N11165,4667,EWR,MSP,153,1008
2013,9,23,1611,-4,1833,-12,MQ,N511MQ,3357,LGA,ATL,101,762
2013,9,23,1612,12,1808,-10,9E,N903XJ,3540,JFK,MSP,151,1029
2013,9,23,1612,-7,1914,-5,B6,N635JB,283,JFK,MCO,130,944
2013,9,23,1615,15,1736,-8,9E,N912XJ,3357,LGA,BNA,104,764
2013,9,23,1617,-3,1807,-21,9E,N935XJ,3350,JFK,RDU,70,427
2013,9,23,1619,-6,1922,-33,DL,N378NW,1373,JFK,MIA,151,1089
2013,9,23,1619,-6,1815,-16,DL,N345NW,2231,LGA,DTW,79,502
2013,9,23,1621,91,1757,80,EV,N17138,5675,EWR,CMH,71,463
2013,9,23,1621,-3,1822,-20,UA,N14242,1139,EWR,DEN,217,1605
2013,9,23,1621,2,1944,1,UA,N39461,1284,EWR,SFO,341,2565
2013,9,23,1622,37,1839,32,DL,N327NW,1942,EWR,ATL,102,746
2013,9,23,1622,-7,1910,-23,B6,N519JB,1161,LGA,PBI,138,1035
2013,9,23,1623,-2,1738,-18,DL,N363NB,402,JFK,BOS,39,187
2013,9,23,1623,18,1829,3,9E,N936XJ,3448,JFK,CVG,91,589
2013,9,23,1623,-2,1741,-9,MQ,N504MQ,3622,LGA,BNA,103,764
2013,9,23,1624,9,1830,7,DL,N993DL,1619,LGA,MSP,146,1020
2013,9,23,1625,0,1821,-23,EV,N709EV,5601,LGA,CLT,80,544
2013,9,23,1626,11,1743,-4,B6,N306JB,2302,JFK,BUF,55,301
2013,9,23,1626,-3,1828,-34,US,N550UW,629,JFK,PHX,275,2153
2013,9,23,1627,-3,1945,-15,VX,N854VA,27,JFK,SFO,348,2586
2013,9,23,1628,106,1806,88,EV,N708EV,4949,LGA,GSO,66,461
2013,9,23,1628,-7,1747,-28,MQ,N640MQ,2949,JFK,BNA,109,765
2013,9,23,1629,34,1828,23,MQ,N658MQ,3075,JFK,CVG,92,589
2013,9,23,1631,2,1901,-14,UA,N29124,1052,EWR,IAH,191,1400
2013,9,23,1637,1,1802,-12,EV,N29906,4702,EWR,GSO,63,445
2013,9,23,1637,2,1926,-25,B6,N608JB,1801,JFK,FLL,135,1069
2013,9,23,1637,-3,1938,-9,B6,N534JB,423,JFK,LAX,323,2475
2013,9,23,1638,-7,1950,-25,B6,N703JB,415,JFK,SFO,343,2586
2013,9,23,1640,25,1914,-1,AA,N3HWAA,65,JFK,DFW,185,1391
2013,9,23,1641,6,1754,-6,WN,N785SW,4209,LGA,MDW,106,725
2013,9,23,1643,38,1829,23,EV,N10156,4576,EWR,GRR,91,605
2013,9,23,1643,13,1838,13,EV,N744EV,5461,LGA,RDU,68,431
2013,9,23,1643,23,1920,-15,AA,N3BWAA,172,EWR,MIA,136,1085
2013,9,23,1644,-6,1833,-27,US,N602AW,627,EWR,PHX,271,2133
2013,9,23,1645,-6,1951,-6,B6,N623JB,89,JFK,SAN,315,2446
2013,9,23,1646,61,1804,31,9E,N907XJ,3459,JFK,BNA,107,765
2013,9,23,1647,47,1921,29,DL,N3733Z,2459,JFK,MCO,122,944
2013,9,23,1647,5,1823,-14,DL,N317US,545,EWR,DTW,80,488
2013,9,23,1647,20,1806,12,EV,N14904,6101,LGA,IAD,44,229
2013,9,23,1649,34,1848,25,EV,N14952,3849,EWR,CVG,91,569
2013,9,23,1649,-11,2004,4,AA,N3GCAA,1171,LGA,DFW,188,1389
2013,9,23,1650,0,1946,-8,UA,N37456,1721,EWR,LAX,330,2454
2013,9,23,1651,-4,1801,-13,EV,N21537,4113,EWR,RIC,52,277
2013,9,23,1651,21,1941,1,AA,N336AA,181,JFK,LAX,321,2475
2013,9,23,1651,-4,1825,-20,AA,N527AA,2223,LGA,STL,126,888
2013,9,23,1651,6,1807,-13,MQ,N908MQ,3216,JFK,ORF,47,290
2013,9,23,1653,-7,1806,-11,US,N760US,2189,LGA,DCA,43,214
2013,9,23,1653,54,1757,38,MQ,N515MQ,3748,EWR,ORD,102,719
2013,9,23,1654,-1,1952,-13,VX,N624VA,413,JFK,LAX,327,2475
2013,9,23,1654,-2,1955,-6,UA,N14214,1554,EWR,PDX,334,2434
2013,9,23,1654,-6,1816,-23,UA,N820UA,689,LGA,ORD,111,733
2013,9,23,1655,-10,1848,-19,US,N154UW,894,LGA,CLT,81,544
2013,9,23,1655,-5,1804,-11,US,N963UW,2156,LGA,BOS,40,184
2013,9,23,1656,-4,1947,-5,DL,N364NB,1585,LGA,MCO,132,950
2013,9,23,1656,-4,2003,-15,DL,N721TW,95,JFK,LAX,317,2475
2013,9,23,1656,-4,2002,7,AA,N3FKAA,211,JFK,IAH,200,1417
2013,9,23,1657,-2,1857,-8,9E,N8543F,3932,EWR,CVG,91,569
2013,9,23,1657,-3,1918,-27,AA,N623AA,45,JFK,LAS,293,2248
2013,9,23,1658,-2,1924,-13,DL,N948DL,1499,LGA,ATL,107,762
2013,9,23,1658,80,1804,66,EV,N21197,4580,EWR,MKE,107,725
2013,9,23,1700,12,1912,-7,EV,N27152,4705,EWR,ATL,107,746
2013,9,23,1701,1,2008,0,DL,N3749D,1394,JFK,PDX,326,2454
2013,9,23,1701,-4,1811,-17,B6,N279JB,408,JFK,PWM,49,273
2013,9,23,1702,2,1826,-29,AA,N3BGAA,199,JFK,ORD,116,740
2013,9,23,1703,38,1812,29,EV,N15986,4473,EWR,ROC,47,246
2013,9,23,1703,-5,1859,-31,UA,N563UA,509,LGA,DEN,202,1620
2013,9,23,1704,19,1920,5,DL,N370NB,884,LGA,DEN,211,1620
2013,9,23,1704,-3,1846,-27,B6,N328JB,1119,JFK,CLT,82,541
2013,9,23,1704,4,2000,6,UA,N440UA,525,LGA,IAH,192,1416
2013,9,23,1705,-5,1847,-14,EV,N16987,4411,EWR,MEM,135,946
2013,9,23,1706,-4,2021,-12,B6,N658JB,167,JFK,OAK,340,2576
2013,9,23,1707,8,1951,-15,UA,N27213,1078,EWR,SAT,205,1569
2013,9,23,1709,-5,1828,-11,B6,N354JB,918,JFK,BOS,42,187
2013,9,23,1709,100,1953,77,UA,N480UA,375,EWR,SEA,318,2402
2013,9,23,1710,-5,1814,-16,B6,N337JB,2580,EWR,BOS,41,200
2013,9,23,1711,19,1826,3,UA,N809UA,708,EWR,ORD,110,719
2013,9,23,1714,-1,1845,-20,AA,N519AA,345,LGA,ORD,106,733
2013,9,23,1715,15,2036,9,UA,N598UA,512,JFK,SFO,339,2586
2013,9,23,1717,-3,1910,-10,MQ,N517MQ,3556,LGA,DTW,74,502
2013,9,23,1720,171,1838,170,B6,N283JB,286,JFK,ROC,48,264
2013,9,23,1721,-9,1847,-5,B6,N296JB,86,JFK,ROC,53,264
2013,9,23,1722,-8,1919,-7,US,N657AW,687,EWR,CLT,79,529
2013,9,23,1724,-1,1958,-22,DL,N377DA,2471,EWR,SLC,257,1969
2013,9,23,1724,-6,1925,-25,F9,N206FR,837,LGA,DEN,209,1620
2013,9,23,1724,-1,2020,-17,UA,N530UA,617,EWR,SFO,335,2565
2013,9,23,1726,-3,1930,-17,UA,N38459,1635,EWR,PHX,281,2133
2013,9,23,1726,1,1956,-20,UA,N507UA,263,EWR,SAN,308,2425
2013,9,23,1726,6,1836,-4,UA,N16703,1064,EWR,BOS,40,200
2013,9,23,1728,-2,1853,-23,B6,N339JB,1185,JFK,RDU,66,427
2013,9,23,1729,-5,1956,-4,FL,N272AT,623,LGA,ATL,110,762
2013,9,23,1729,0,2030,-20,VX,N635VA,193,EWR,SFO,337,2565
2013,9,23,1729,-6,1922,-24,YV,N926LR,2751,LGA,CLT,81,544
2013,9,23,1730,-5,2003,-26,UA,N17133,1109,EWR,MCO,129,937
2013,9,23,1732,7,1932,11,EV,N13566,3850,EWR,DAY,83,533
2013,9,23,1733,-2,2016,-39,AA,N373AA,2351,JFK,MIA,140,1089
2013,9,23,1734,9,1934,1,EV,N15973,5678,EWR,CVG,95,569
2013,9,23,1735,35,1942,21,DL,N343NB,2042,EWR,ATL,104,746
2013,9,23,1737,2,1947,-13,WN,N263WN,401,LGA,DEN,218,1620
2013,9,23,1740,51,1948,45,EV,N13550,4294,EWR,SAV,100,708
2013,9,23,1741,46,1917,37,MQ,N834MQ,3411,LGA,RDU,70,431
2013,9,23,1742,7,2012,2,UA,N37408,1580,EWR,LAS,297,2227
2013,9,23,1744,9,1927,-6,EV,N14953,4382,EWR,DTW,78,488
2013,9,23,1744,-4,2012,-50,UA,N77431,1165,EWR,LAX,309,2454
2013,9,23,1745,35,2029,29,UA,N851UA,527,EWR,DFW,189,1372
2013,9,23,1746,-9,1945,-30,MQ,N857MQ,3713,LGA,XNA,158,1147
2013,9,23,1749,-6,1951,-37,DL,N399DA,1629,JFK,LAS,284,2248
2013,9,23,1749,89,2055,75,AA,N3DUAA,1410,LGA,MIA,144,1096
2013,9,23,1749,-11,1914,-2,B6,N258JB,1407,JFK,IAD,50,228
2013,9,23,1750,65,1948,35,EV,N14198,4328,EWR,MSY,156,1167
2013,9,23,1751,21,1958,8,EV,N748EV,5298,LGA,OMA,144,1148
2013,9,23,1751,36,2032,17,AA,N202AA,2488,EWR,DFW,189,1372
2013,9,23,1752,-3,1903,-29,EV,N753EV,5287,LGA,MSN,110,812
2013,9,23,1752,-8,2045,-19,B6,N827JB,359,JFK,BUR,323,2465
2013,9,23,1752,-8,1856,-21,US,N961UW,2158,LGA,BOS,33,184
2013,9,23,1753,-7,2042,-21,B6,N746JB,263,JFK,SEA,321,2422
2013,9,23,1754,14,2034,-1,AA,N3HYAA,67,JFK,SAN,319,2446
2013,9,23,1754,-6,1954,-10,US,N176UW,1912,JFK,CLT,77,541
2013,9,23,1754,-6,1859,-16,US,N712US,2191,LGA,DCA,39,214
2013,9,23,1755,34,1925,21,EV,N16541,4202,EWR,STL,127,872
2013,9,23,1756,-3,2020,-11,DL,N679DA,61,LGA,ATL,107,762
2013,9,23,1756,171,1947,166,EV,N14558,4326,EWR,CLT,81,529
2013,9,23,1756,-4,1934,-27,DL,N347NB,2331,LGA,DTW,74,502
2013,9,23,1757,8,2056,4,UA,N508UA,535,JFK,LAX,323,2475
2013,9,23,1759,-1,2059,-19,DL,N340NB,2139,LGA,MIA,143,1096
2013,9,23,1759,-6,1935,-18,OO,N776SK,5568,LGA,CLE,68,419
2013,9,23,1800,-5,1916,-34,AA,N468AA,353,LGA,ORD,108,733
2013,9,23,1800,50,1911,36,MQ,N848MQ,3365,JFK,DCA,41,213
2013,9,23,1800,0,2055,2,UA,N569UA,646,EWR,PBI,141,1023
2013,9,23,1804,29,2015,31,EV,N14991,6065,EWR,IND,95,645
2013,9,23,1805,-10,1925,-22,9E,N920XJ,3513,LGA,MKE,106,738
2013,9,23,1805,-5,1922,-23,WN,N956WN,1368,LGA,BNA,109,764
2013,9,23,1807,128,1957,127,EV,N11192,6093,EWR,AVL,85,583
2013,9,23,1808,68,2054,59,WN,N488WN,3928,EWR,HOU,194,1411
2013,9,23,1809,-6,2054,-41,AA,N3GTAA,1611,LGA,MIA,142,1096
2013,9,23,1810,50,2052,22,AA,N3CVAA,291,JFK,AUS,202,1521
2013,9,23,1811,-9,1950,-10,EV,N759EV,5503,LGA,PIT,57,335
2013,9,23,1813,-12,2131,-6,DL,N325NB,1854,LGA,FLL,155,1076
2013,9,23,1813,-2,2003,-10,DL,N353NW,2019,LGA,MSP,141,1020
2013,9,23,1813,-7,2005,-36,9E,N8908D,4245,JFK,CHS,85,636
2013,9,23,1813,43,2047,30,B6,N709JB,327,EWR,MCO,122,937
2013,9,23,1814,-1,2057,-31,DL,N197DN,17,JFK,LAX,316,2475
2013,9,23,1814,54,1936,45,EV,N16561,4109,EWR,BNA,106,748
2013,9,23,1814,-1,2032,-22,EV,N197PQ,5292,EWR,ATL,102,746
2013,9,23,1814,19,2056,1,AA,N3FAAA,1185,LGA,DFW,184,1389
2013,9,23,1814,4,1955,0,MQ,N519MQ,3526,LGA,CMH,70,479
2013,9,23,1817,-3,2008,-34,9E,N933XJ,3542,JFK,MSP,146,1029
2013,9,23,1818,-2,2108,-37,DL,N906DL,83,JFK,MIA,142,1089
2013,9,23,1821,66,2013,33,9E,N909XJ,3310,JFK,MCI,149,1113
2013,9,23,1821,-8,1926,-13,MQ,N690MQ,3044,JFK,BWI,41,184
2013,9,23,1822,-13,2101,-57,AS,N594AS,5,EWR,SEA,306,2402
2013,9,23,1822,2,2106,-18,B6,N634JB,1013,JFK,LGB,323,2465
2013,9,23,1823,-7,2030,1,DL,N309US,548,EWR,DTW,77,488
2013,9,23,1825,0,2013,-24,DL,N354NW,2044,JFK,DTW,80,509
2013,9,23,1825,-5,2043,-29,B6,N641JB,711,JFK,LAS,293,2248
2013,9,23,1827,-3,2024,-17,EV,N718EV,5268,LGA,CLT,78,544
2013,9,23,1827,-3,2058,-24,B6,N605JB,153,JFK,PBI,129,1028
2013,9,23,1827,-3,2041,-24,WN,N297WN,200,EWR,MSY,155,1167
2013,9,23,1827,62,2110,55,UA,N449UA,404,EWR,IAH,177,1400
2013,9,23,1827,12,2003,6,UA,N73276,1053,EWR,CLE,58,404
2013,9,23,1828,58,2011,61,WN,N960WN,318,EWR,STL,125,872
2013,9,23,1830,0,2104,-26,9E,N924XJ,3325,JFK,DFW,187,1391
2013,9,23,1830,1,2217,34,UA,N73256,1526,EWR,LAX,319,2454
2013,9,23,1832,-10,1951,-28,EV,N712EV,5274,LGA,BNA,102,764
2013,9,23,1834,5,1956,-14,UA,N802UA,589,EWR,ORD,102,719
2013,9,23,1837,-8,2142,-28,AA,N319AA,177,JFK,SFO,344,2586
2013,9,23,1837,38,2111,19,B6,N504JB,299,LGA,MCO,130,950
2013,9,23,1839,14,2108,-13,DL,N3760C,1576,JFK,SAN,310,2446
2013,9,23,1841,46,2011,41,MQ,N518MQ,3301,LGA,RDU,65,431
2013,9,23,1842,-8,2014,-11,MQ,N527MQ,3674,LGA,CLE,64,419
2013,9,23,1843,13,2114,-23,DL,N907DL,2391,JFK,TPA,135,1005
2013,9,23,1846,1,1958,-32,9E,N904XJ,3320,JFK,BUF,51,301
2013,9,23,1846,-4,2230,30,AA,N3EUAA,119,EWR,LAX,322,2454
2013,9,23,1847,-3,2142,-30,B6,N558JB,669,JFK,SJC,336,2569
2013,9,23,1848,13,2208,13,UA,N564UA,394,EWR,SFO,329,2565
2013,9,23,1849,-11,2040,-34,9E,N8501F,3876,LGA,GSP,86,610
2013,9,23,1849,-10,2131,-22,UA,N16709,1128,LGA,IAH,198,1416
2013,9,23,1850,45,2102,29,UA,N462UA,485,EWR,DEN,204,1605
2013,9,23,1851,1,2251,31,VX,N642VA,29,JFK,SFO,344,2586
2013,9,23,1852,22,2132,-10,DL,N667DN,1543,JFK,SEA,316,2422
2013,9,23,1852,-7,2127,1,FL,N937AT,685,LGA,ATL,104,762
